model,task_id,functional_pass,first_failure_stage,run_directory,run_json_exists,events_path,events_present_nonempty
gpt-5.6-luna,fs__url_opener_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/fs__url_opener_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/fs__url_opener_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,fsspec__url_chain_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/fsspec__url_chain_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/fsspec__url_chain_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,glom__spec_eval_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/glom__spec_eval_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/glom__spec_eval_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,h11__message_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/h11__message_parse_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/h11__message_parse_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,h2__frame_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/h2__frame_parse_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/h2__frame_parse_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,hatch__project_metadata_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/hatch__project_metadata_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/hatch__project_metadata_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,httpx__request_model_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/httpx__request_model_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/httpx__request_model_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,humanize__naturaltime_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/humanize__naturaltime_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/humanize__naturaltime_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,importlib_metadata__entry_points_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/importlib_metadata__entry_points_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/importlib_metadata__entry_points_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,importlib_resources__traversable_tree_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/importlib_resources__traversable_tree_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/importlib_resources__traversable_tree_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,installer__wheel_record_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/installer__wheel_record_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/installer__wheel_record_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,intervaltree__interval_tree_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/intervaltree__interval_tree_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/intervaltree__interval_tree_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,isodate__duration_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/isodate__duration_parse_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/isodate__duration_parse_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,isort__settings_resolver_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/isort__settings_resolver_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/isort__settings_resolver_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,itsdangerous__timed_serializer_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/itsdangerous__timed_serializer_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/itsdangerous__timed_serializer_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jinja2__compile_render_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__compile_render_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__compile_render_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jinja2__extensions_core__001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__extensions_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__extensions_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jinja2__filters_tests_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__filters_tests_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__filters_tests_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jinja2__lexer_parser_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__lexer_parser_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__lexer_parser_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jinja2__loader_inheritance_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__loader_inheritance_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jinja2__loader_inheritance_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,json5__parse_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/json5__parse_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/json5__parse_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,json_logic__evaluator_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/json_logic__evaluator_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/json_logic__evaluator_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jsonpath_ng__expression_eval_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonpath_ng__expression_eval_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonpath_ng__expression_eval_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jsonpointer__resolve_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonpointer__resolve_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonpointer__resolve_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jsonschema__validator_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonschema__validator_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jsonschema__validator_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jupyter_core__paths_resolver_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jupyter_core__paths_resolver_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jupyter_core__paths_resolver_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,jupyter_server__extension_config_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jupyter_server__extension_config_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/jupyter_server__extension_config_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,keyring__backend_select_core__hard3_001,False,hidden_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/keyring__backend_select_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/keyring__backend_select_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,lark__grammar_loader_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__grammar_loader_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__grammar_loader_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,lark__parse_tree_core__001,False,build_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__parse_tree_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__parse_tree_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,lark__visitor_transform_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__visitor_transform_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/lark__visitor_transform_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,license_expression__policy_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/license_expression__policy_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/license_expression__policy_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,mako__lexer_expression_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/mako__lexer_expression_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/mako__lexer_expression_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,markdown__extensions_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/markdown__extensions_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/markdown__extensions_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,markdown_it__commonmark_render__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/markdown_it__commonmark_render__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/markdown_it__commonmark_render__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,marshmallow__schema_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/marshmallow__schema_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/marshmallow__schema_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,mkdocs__plugin_config_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/mkdocs__plugin_config_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/mkdocs__plugin_config_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,msgpack__pack_unpack_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/msgpack__pack_unpack_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/msgpack__pack_unpack_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,multidict__multidict_mutation_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/multidict__multidict_mutation_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/multidict__multidict_mutation_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,networkx__dag_topo_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/networkx__dag_topo_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/networkx__dag_topo_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,packaging__requirement_marker_specifier__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/packaging__requirement_marker_specifier__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/packaging__requirement_marker_specifier__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,parse__format_parser_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parse__format_parser_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parse__format_parser_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,parsel__selector_namespace_core__hard3_001,False,public_failure,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parsel__selector_namespace_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parsel__selector_namespace_core__hard3_001/agent/openhands_events.jsonl,True
gpt-5.6-luna,parso__python_parse_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parso__python_parse_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/parso__python_parse_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,passlib__hash_context_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/passlib__hash_context_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/passlib__hash_context_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,pathvalidate__sanitize_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/pathvalidate__sanitize_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/pathvalidate__sanitize_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,pendulum__parse_format_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/pendulum__parse_format_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/pendulum__parse_format_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,phonenumbers__parse_format_core__001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/phonenumbers__parse_format_core__001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/phonenumbers__parse_format_core__001/agent/openhands_events.jsonl,True
gpt-5.6-luna,platformdirs__app_dirs_core__hard3_001,True,functional_pass,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/platformdirs__app_dirs_core__hard3_001,True,experiments/python/openhands/gpt-5.6-luna/python200-prime-v2-main-r1/platformdirs__app_dirs_core__hard3_001/agent/openhands_events.jsonl,True
