task_id,run_id,model,agent,public_pass,hidden_pass,functional_pass,extraction_ratio,final_score,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,secondary_failure,trajectory_path,evaluation_path,evidence_step_ids,analysis_included,exclusion_reason,run_kind,suite_id,split,task_type,difficulty,dynamic_state_task,contract_review_required,run_status,build_pass,public_executed,hidden_executed,submission_present,copied_measurement_source,source_loc,total_tokens,prompt_tokens,completion_tokens,api_calls,assistant_steps,tool_call_count,repeated_terminal_commands,public_success_step_id,finish_step_id,unsupported_completion_claim,agent_reasoning_error_count,evaluator_environment_error_count,failure_classification_confidence,failure_flags,metadata_path,run_path,submission_path,events_available,evaluation_available
pendulum__parse_format_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pendulum__parse_format_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,,,false,0.101417,0.000000,11,1195,11,7,1,1,false,false,false,agent_exit:passed,evaluator_or_environment_error,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pendulum__parse_format_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pendulum__parse_format_core__001/eval/result.json,"[""8fb3ffc9-1665-46d4-a3fc-ff42afd5d97f"",""23e976dd-f41b-4576-9662-4f43dd65f800"",""7899b0b1-c051-45bc-b4b6-6f8169ff0396"",""6050202e-b3e1-463c-992a-30ed4e148e4c"",""aa6bba22-be37-41bb-a599-acada74077e5"",""b114ae05-1a9c-4406-8fd7-9f9fb67a4384"",""094cdcab-f586-48e6-9067-0cce62ce1abb"",""eval:build"",""eval:dependency_install_failed""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,false,false,failed,false,false,false,true,eval.metrics submission footprint,11783,3595288,3565584,29704,77,74,74,4,8fb3ffc9-1665-46d4-a3fc-ff42afd5d97f,,false,0,1,high,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""dependency_install_failed""]",benchmark/tasks/pendulum__parse_format_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pendulum__parse_format_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pendulum__parse_format_core__001/submission,true,true
phonenumbers__parse_format_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/phonenumbers__parse_format_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.508983,0.491017,11,3428,5,1,0,1,false,false,false,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/phonenumbers__parse_format_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/phonenumbers__parse_format_core__001/eval/result.json,"[""f27043f5-f0c7-4dbf-990a-32e9d311f390"",""89be6873-5e37-4996-bb18-8e2500984e42"",""ca33457d-babb-4c48-8808-96788f1853b6"",""d2e91816-c91f-4a0d-8e89-b4a92b905bd2"",""9d48c672-d298-4d39-af2d-b33d3cbaaead"",""b5f34de2-3871-42c0-b6b3-397098a0f099""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,resource_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,6735,2296417,2282352,14065,62,59,59,2,f27043f5-f0c7-4dbf-990a-32e9d311f390,89be6873-5e37-4996-bb18-8e2500984e42,false,0,0,high,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/phonenumbers__parse_format_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/phonenumbers__parse_format_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/phonenumbers__parse_format_core__001/submission,true,true
pluggy__hook_call_order__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_call_order__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.992997,0.007003,6,709,0,0,0,0,false,false,false,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_call_order__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_call_order__001/eval/result.json,"[""513100ae-7160-4d0a-9f04-cd1a168630dd"",""3e34dad0-3956-4105-a842-3e551218a9dd""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,714,600221,588764,11457,24,24,24,0,513100ae-7160-4d0a-9f04-cd1a168630dd,3e34dad0-3956-4105-a842-3e551218a9dd,false,0,0,high,"[""high_extraction_ratio_proxy""]",benchmark/tasks/pluggy__hook_call_order__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_call_order__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_call_order__001/submission,true,true
pluggy__hook_specs_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_specs_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.934174,0.065826,6,667,0,0,0,0,false,false,false,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_specs_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_specs_core__001/eval/result.json,"[""4b2c2691-e1fb-4eb1-bd1b-1c94fc75a6ae"",""378d939c-50df-4cda-bb85-1424424f3e62""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,714,652130,640892,11238,26,26,26,0,4b2c2691-e1fb-4eb1-bd1b-1c94fc75a6ae,378d939c-50df-4cda-bb85-1424424f3e62,false,0,0,high,"[""high_extraction_ratio_proxy""]",benchmark/tasks/pluggy__hook_specs_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_specs_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pluggy__hook_specs_core__001/submission,true,true
pydantic_settings__env_source_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_settings__env_source_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,,,false,0.238930,0.000000,9,1090,10,2,8,0,false,false,true,agent_exit:passed,evaluator_or_environment_error,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_settings__env_source_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_settings__env_source_core__001/eval/result.json,"[""a099e1c4-2a43-4cc6-9d0d-e40833c58333"",""dcd96836-6e09-4e32-b643-585ca93eca32"",""d7537de5-3437-44e9-a7c6-8ab039e147b5"",""13746d27-2f37-4413-8868-83d9e368a0fa"",""fe5aae69-ed21-4a87-9772-935136d09154"",""bea3c71b-cf55-4ac4-a836-67d9c380e214"",""e21aa364-5e00-4847-b596-b7e231920bd0"",""eval:build"",""eval:dependency_install_failed""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,config_environment_coupling,hard,false,false,failed,false,false,false,true,eval.metrics submission footprint,4562,4419287,4373245,46042,141,117,117,14,a099e1c4-2a43-4cc6-9d0d-e40833c58333,,false,0,1,high,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""dependency_install_failed""]",benchmark/tasks/pydantic_settings__env_source_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_settings__env_source_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_settings__env_source_core__001/submission,true,true
pydantic_v1__validation_error_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_v1__validation_error_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,,,false,0.563928,0.000000,15,5897,9,6,2,2,false,false,false,step_limit_exceeded,evaluator_or_environment_error,agent_step_limit,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_v1__validation_error_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_v1__validation_error_core__001/eval/result.json,"[""7def5a34-631f-456a-a6f7-c2f335d64b07"",""80653bf2-c32c-4b61-b13f-bfbd12bdba1a"",""9ce2ebe3-afac-4a38-ae1f-6c25249b2023"",""dddb2305-41ed-454d-ae81-4b3f874c2416"",""18a66c66-be82-42b4-aad9-5622ceedd51b"",""5af27b9d-9ef1-48cb-8294-55114000b85b"",""7949020a-abb2-4df2-93f9-431d6363e10c"",""eval:build"",""eval:dependency_install_failed""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,failed,false,false,false,true,eval.metrics submission footprint,10457,4412587,4376402,36185,144,126,126,35,7def5a34-631f-456a-a6f7-c2f335d64b07,,false,0,1,high,"[""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""agent_step_limit"",""dependency_install_failed""]",benchmark/tasks/pydantic_v1__validation_error_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_v1__validation_error_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pydantic_v1__validation_error_core__001/submission,true,true
pygments__formatter_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__formatter_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,false,false,false,0.014729,0.000000,13,1511,10,2,2,1,true,false,false,agent_exit:passed,public_api_or_interface_failure,harness_format_errors,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__formatter_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__formatter_core__001/eval/result.json,"[""a9ef84ad-1b3c-4750-9ab0-371382be493b"",""c592829b-e43f-4540-8f74-9ce3c2550381"",""91be8f9f-83db-4fd8-a7a5-ca67989d824d"",""8f6c46ad-7ed0-4be9-9574-628c8ac9e43c"",""5d9f9df7-8747-45da-a49f-836998ca4516"",""2843a87a-99fc-44cc-9f20-0c8e88c91786"",""85dcc1e6-a552-45d4-bff1-c672f31a76a4"",""2f57f3e0-e65f-45fb-9a18-89be5a15bbd2"",""eval:public_tests"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,102589,4075976,4048570,27406,104,98,98,12,a9ef84ad-1b3c-4750-9ab0-371382be493b,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors""]",benchmark/tasks/pygments__formatter_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__formatter_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__formatter_core__001/submission,true,true
pygments__lexer_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__lexer_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,false,false,0.034195,0.000000,13,3508,7,2,3,2,false,false,false,step_limit_exceeded,hidden_behavior_contract_failure,agent_step_limit,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__lexer_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__lexer_core__001/eval/result.json,"[""f2a9006b-ff09-4353-a28f-9d2e0c2da9b0"",""f63e12d3-94b6-4938-9c59-7498bb45def3"",""1a31f474-e6d2-4980-808a-0c63db3bca5d"",""1cb0ec4d-9cbf-4eb6-bd47-2b33638f95f8"",""db4cd242-46a6-48d8-b3cb-7d5102055a8c"",""baa71ff0-464e-4d8c-95be-7f96b83226ce"",""54547a8e-87db-49da-9670-a5e919cd506d"",""d275935d-6ef3-4b51-aeaa-38675b4b20f4"",""c26003a8-fd37-4994-893e-05c87cf7507f"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,102589,4471540,4440902,30638,140,134,134,16,f2a9006b-ff09-4353-a28f-9d2e0c2da9b0,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""tool_execution_errors"",""harness_format_errors"",""agent_step_limit""]",benchmark/tasks/pygments__lexer_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__lexer_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pygments__lexer_core__001/submission,true,true
pytest__fixture_resolve_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__fixture_resolve_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,false,false,0.004466,0.000000,3,341,0,0,0,0,false,false,false,explicit_finish,hidden_interface_or_closure_failure,low_extraction_ratio_proxy,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__fixture_resolve_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__fixture_resolve_core__001/eval/result.json,"[""0fbf581a-a682-45a4-bebc-c6fd4c2b8f10"",""49af78fc-c026-417f-a294-11f8aea97c4c"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,76347,721263,713010,8253,32,32,32,1,0fbf581a-a682-45a4-bebc-c6fd4c2b8f10,49af78fc-c026-417f-a294-11f8aea97c4c,true,1,0,medium,"[""low_extraction_ratio_proxy"",""unsupported_completion_claim""]",benchmark/tasks/pytest__fixture_resolve_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__fixture_resolve_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__fixture_resolve_core__001/submission,true,true
pytest__ini_markers_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__ini_markers_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,false,false,0.000707,0.000000,1,54,1,0,0,1,false,false,false,explicit_finish,hidden_behavior_contract_failure,harness_format_errors,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__ini_markers_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__ini_markers_core__001/eval/result.json,"[""bef8b68a-d3ed-4704-886e-6b1365fb57d0"",""e7d7f9ca-ff36-456c-a74d-7a7d6f8a7279"",""ece96a0a-cf71-45f9-9e28-b15c2353106a"",""01f8ac41-66c0-4db3-a043-bbf6a6ed5ad1"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,config_environment_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,76347,451414,447722,3692,22,21,21,0,bef8b68a-d3ed-4704-886e-6b1365fb57d0,e7d7f9ca-ff36-456c-a74d-7a7d6f8a7279,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/pytest__ini_markers_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__ini_markers_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__ini_markers_core__001/submission,true,true
pytest__mark_expression_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__mark_expression_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.003628,0.996372,2,277,0,0,0,0,false,false,false,agent_exit:passed,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__mark_expression_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__mark_expression_core__001/eval/result.json,"[""461ce10f-0edc-4d45-852d-b6dbd5446bcf""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,76347,217047,212942,4105,13,12,12,0,461ce10f-0edc-4d45-852d-b6dbd5446bcf,,false,0,0,high,"[""low_extraction_ratio_proxy""]",benchmark/tasks/pytest__mark_expression_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__mark_expression_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__mark_expression_core__001/submission,true,true
pytest__skipif_eval_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__skipif_eval_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,false,false,0.001677,0.000000,1,128,0,0,0,1,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__skipif_eval_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__skipif_eval_core__001/eval/result.json,"[""52e35414-428d-46f1-8d6c-71c230444afc"",""07406790-191f-4db4-97f2-18bed0e25aa6"",""14b7a11b-85bb-4a8e-8064-f5df96103e7b"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,76347,613295,606759,6536,22,21,21,1,52e35414-428d-46f1-8d6c-71c230444afc,07406790-191f-4db4-97f2-18bed0e25aa6,true,1,0,medium,"[""low_extraction_ratio_proxy"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/pytest__skipif_eval_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__skipif_eval_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/pytest__skipif_eval_core__001/submission,true,true
python_box__config_box_core__001,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/python_box__config_box_core__001,openai/Qwen3.6-27B-FP8,openhands-agent,true,true,true,0.484215,0.515785,5,1089,0,0,0,0,false,false,false,explicit_finish,passed,none,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/python_box__config_box_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/python_box__config_box_core__001/eval/result.json,"[""45639f09-c6dc-4493-bc97-4a237278d731"",""6c8db5d7-2bcb-4f94-8b7f-98229cf8e73a""]",true,,frozen_primary,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328,core100,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,2249,1029612,1012882,16730,29,29,29,0,45639f09-c6dc-4493-bc97-4a237278d731,6c8db5d7-2bcb-4f94-8b7f-98229cf8e73a,false,0,0,high,[],benchmark/tasks/python_box__config_box_core__001/metadata.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/python_box__config_box_core__001/run.json,experiments/python/openhands/qwen3.6-27b-fp8/qwen36-27b-fp8-main-20260704-001328/python_box__config_box_core__001/submission,true,true
