model,task_id,file,entrypoint_file,support_file,closure_file,action_step,action_id,observation_id,action_kind,evidence_kind,command_or_path,matched_source_pair,observation_sha256
gpt-5.6-luna,flask__route_dispatch_core__001,src/flask/wrappers.py,True,True,False,7,0d5be730-45c8-49f8-bb25-d68f0655a9fa,cedeb3db-3b4e-4172-8025-71a418312f52,TerminalAction,explicit_read,"find repo/src/flask -maxdepth 3 -type f | sort; printf '\nRelevant Flask exports:\n'; sed -n '1,180p' repo/src/flask/__init__.py; printf '\nResponse class:\n'; sed -n '1,180p' repo/src/flask/wrappers.py","[""\""\""\""Read-only view of the ``MAX_CONTENT_LENGTH`` config key.\""\""\"""", ""if current_app:""]",b5df4fc330b96103e14b260221afa2b91e8a536d035567aba4ab41d93cecd564
glm-5.3-flash,flask__route_dispatch_core__001,src/flask/app.py,True,True,False,7,0b96045d-add3-486e-a9cf-3e1f2867d42f,f22090cb-7067-494e-953b-a87502a7e98d,FileEditorAction,explicit_read,/flb/workspace/repo/src/flask/app.py,"[""\""\""\""Create a CLI runner for testing CLI commands."", ""See :ref:`testing-cli`.""]",88f6d5a40c020fd8a6fafc72128a0c6fb122f0d5eeb63d28f7d9af50dbba238e
glm-5.3-flash,flask__route_dispatch_core__001,src/flask/wrappers.py,True,True,False,19,052d5ff1-351b-415c-a58d-0e044b5309c0,84ac104b-7825-43fb-9057-cb47b8a1caa7,TerminalAction,explicit_read,"sed -n '1,140p' /flb/workspace/repo/src/flask/wrappers.py","[""\""\""\""Read-only view of the ``MAX_CONTENT_LENGTH`` config key.\""\""\"""", ""if current_app:""]",43488d8fea5eb79749fc1ec44d478ad27b4ecec125d52a730f7b11dddda62473
qwen3.6-35b-a3b-fp8,flask__route_dispatch_core__001,src/flask/app.py,True,True,False,7,10307882-fee0-4083-b58c-70b645fc91d7,129c12c8-9f14-485e-b024-5fb95ef1121c,FileEditorAction,explicit_read,/flb/workspace/repo/src/flask/app.py,"[""\""\""\""Create a :class:`~flask.ctx.RequestContext` for a WSGI"", ""environment created from the given values. This is mostly useful""]",f6d53fefbfc2f7527acebc5748f284e3c28286fa1910aaba018dccd1b9e46c80
qwen3.6-35b-a3b-fp8,flask__route_dispatch_core__001,src/flask/wrappers.py,True,True,False,18,3637a79c-d3f3-4288-ba7e-d67e4d76399b,3ce0787e-2ec2-4823-94a4-941759cf6a1d,FileEditorAction,explicit_read,/flb/workspace/repo/src/flask/wrappers.py,"[""\""\""\""Read-only view of the ``MAX_CONTENT_LENGTH`` config key.\""\""\"""", ""if current_app:""]",91dc2b36a83aeac6969391869f2905f18ac6d6426e9e824a71caae7321bc1186
gpt-oss-120b,flask__route_dispatch_core__001,src/flask/app.py,True,True,False,2,5141f4f2-9798-4dcb-90ee-27735fdf8730,d5d5323b-161f-4efb-a8e5-86e697f94379,FileEditorAction,explicit_read,/flb/workspace/repo/src/flask/app.py,"[""\""\""\""Create a :class:`~flask.ctx.RequestContext` for a WSGI"", ""environment created from the given values. This is mostly useful""]",f6d53fefbfc2f7527acebc5748f284e3c28286fa1910aaba018dccd1b9e46c80
deepseek-v4-pro,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,4,534bdbdf-0c41-43ce-b6fd-7a3b24c33011,73984a3d-88fc-445d-9dd1-e34499636fc7,TerminalAction,explicit_read,"cd /flb/workspace/repo && echo ""=== parse.py ==="" && cat fs/opener/parse.py && echo ""=== registry.py ==="" && cat fs/opener/registry.py","[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",fd364dfe0f6d171de32509dee2b0b2c99f218fa2cb41567fe877109d0031ddc4
deepseek-v4-pro,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,4,534bdbdf-0c41-43ce-b6fd-7a3b24c33011,73984a3d-88fc-445d-9dd1-e34499636fc7,TerminalAction,explicit_read,"cd /flb/workspace/repo && echo ""=== parse.py ==="" && cat fs/opener/parse.py && echo ""=== registry.py ==="" && cat fs/opener/registry.py","[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",fd364dfe0f6d171de32509dee2b0b2c99f218fa2cb41567fe877109d0031ddc4
deepseek-v4-flash,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,4,d3db44fc-0ccd-4367-bc00-6890d52b93aa,a0226c47-700d-47f6-bbb6-7aa4483a1d24,TerminalAction,explicit_read,cat /flb/workspace/repo/fs/opener/parse.py /flb/workspace/repo/fs/opener/errors.py /flb/workspace/repo/fs/opener/registry.py,"[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",cd9e91bcb64eb47fbf867aa3fa52ad9d479efa15eb7232dbe51a39f1f88a196d
deepseek-v4-flash,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,4,d3db44fc-0ccd-4367-bc00-6890d52b93aa,a0226c47-700d-47f6-bbb6-7aa4483a1d24,TerminalAction,explicit_read,cat /flb/workspace/repo/fs/opener/parse.py /flb/workspace/repo/fs/opener/errors.py /flb/workspace/repo/fs/opener/registry.py,"[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",cd9e91bcb64eb47fbf867aa3fa52ad9d479efa15eb7232dbe51a39f1f88a196d
gpt-5.6-luna,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,6,0f8d4318-5be4-4c42-96f4-200be20bf20d,597f3a40-2e3e-4fc6-a16f-e0784280c50e,TerminalAction,explicit_read,"printf '%s\n' '--- parse.py ---'; sed -n '1,280p' /flb/workspace/repo/fs/opener/parse.py; printf '%s\n' '--- registry.py ---'; sed -n '1,340p' /flb/workspace/repo/fs/opener/registry.py; printf '%s\n' '--- errors.py ---'; cat /flb/workspace/repo/fs/opener/errors.py; printf '%s\n' '--- opener init ---'; cat /flb/workspace/repo/fs/opener/__init__.py; printf '%s\n' '--- all normalize candidates ---'; grep -RInE ""normalize.*path|control character|ord\(|isprintable|InvalidPath"" /flb/workspace/repo/fs /flb/workspace/repo/tests | head -200","[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",77f3731d17a0835749a0de2f4a4e2f193b2a46ad976063c862eca8fd704d7cbf
gpt-5.6-luna,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,6,0f8d4318-5be4-4c42-96f4-200be20bf20d,597f3a40-2e3e-4fc6-a16f-e0784280c50e,TerminalAction,explicit_read,"printf '%s\n' '--- parse.py ---'; sed -n '1,280p' /flb/workspace/repo/fs/opener/parse.py; printf '%s\n' '--- registry.py ---'; sed -n '1,340p' /flb/workspace/repo/fs/opener/registry.py; printf '%s\n' '--- errors.py ---'; cat /flb/workspace/repo/fs/opener/errors.py; printf '%s\n' '--- opener init ---'; cat /flb/workspace/repo/fs/opener/__init__.py; printf '%s\n' '--- all normalize candidates ---'; grep -RInE ""normalize.*path|control character|ord\(|isprintable|InvalidPath"" /flb/workspace/repo/fs /flb/workspace/repo/tests | head -200","[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",77f3731d17a0835749a0de2f4a4e2f193b2a46ad976063c862eca8fd704d7cbf
glm-5.3-flash,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,3,e38a462c-a78d-474e-9163-6acbbe229000,92c800c5-11f2-469b-94a4-2ba694e1215d,TerminalAction,explicit_read,cat /flb/workspace/repo/fs/opener/parse.py,"[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",2adf15062442f5ef1130a216d24ff4550527adfc505c7c990c58df545a108993
glm-5.3-flash,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,4,2c54f872-4e38-44fe-b8a2-129b7c597e44,8c1e5b6b-2729-4bcd-b521-86e07079f645,TerminalAction,explicit_read,cat /flb/workspace/repo/fs/opener/registry.py,"[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",a0a0acb551cc20fc3bc27204cdf5114351d139543f429fa4561434f62b978c11
qwen3.6-35b-a3b-fp8,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,6,ccb910cc-80d5-4be1-b470-d53427d781e0,a6cd7823-6bc4-4ab3-80b9-4f0202b393fe,FileEditorAction,explicit_read,/flb/workspace/repo/fs/opener/parse.py,"[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",189eef8adb01f7611e2af21ff0d031f02c96dd5aeadf41a83d1835427b356b05
qwen3.6-35b-a3b-fp8,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,7,6f051039-07b1-41ad-9622-06fc9da1fd84,f2a60771-064c-4281-b712-56f5cf7a0581,FileEditorAction,explicit_read,/flb/workspace/repo/fs/opener/registry.py,"[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",5f7031f4588d8ec357942a8f6d55a8a456ee1cdc38e423fa513ee2e85fd73027
gpt-oss-120b,fs__url_opener_core__hard3_001,fs/opener/parse.py,True,True,True,7,1c34db16-4795-456b-ab2c-ccb97839e6b6,630a81d6-364d-4977-8072-9d59dad6c13d,FileEditorAction,explicit_read,/flb/workspace/repo/fs/opener/parse.py,"[""\""ParseResult\"","", ""[\""protocol\"", \""username\"", \""password\"", \""resource\"", \""params\"", \""path\""],""]",189eef8adb01f7611e2af21ff0d031f02c96dd5aeadf41a83d1835427b356b05
gpt-oss-120b,fs__url_opener_core__hard3_001,fs/opener/registry.py,True,True,True,8,b4d51eeb-5641-4e5d-a9f2-84f4d2c6f3a0,9964d776-95ec-46e0-b653-71e7ee3bec24,FileEditorAction,explicit_read,/flb/workspace/repo/fs/opener/registry.py,"[""\""\""\""`list`: the list of supported protocols.\""\""\"""", ""_protocols = list(self._protocols)""]",5f7031f4588d8ec357942a8f6d55a8a456ee1cdc38e423fa513ee2e85fd73027
deepseek-v4-pro,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,3,934a7705-2e7e-42d3-8fa5-8f91befeb3bf,d5333360-c757-4ed3-9a8a-9fd27a4f74b3,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat fsspec/registry.py | tail -120 && echo '=== grep url_to_fs ===' && grep -rn ""url_to_fs\|ProtocolRegistry\|UnknownProtocolError"" fsspec/ --include=*.py","[""\""The 'arrow_hdfs' protocol has been deprecated and will be \"""", ""\""removed in the future. Specify it as 'hdfs'.\"",""]",1f9c131ef99025110155b4ee97f1b35dae930d9286923323d7245450cd8e4e5c
deepseek-v4-pro,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,4,16194303-186b-416c-a381-a1b71f32d94a,7001179f-3d76-4975-b4a4-8ab699f60c8c,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '1,120p' fsspec/core.py","[""\""%s not found. The URL contains glob characters: you maybe needed\\n\"""", ""\""to pass expand=True in fsspec.open() or the storage_options of \\n\""""]",e44b7227e5a24d6586374668dcb94627e340beb8c4d9e5126ab962f8ab41136b
deepseek-v4-flash,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,6,31a70f8a-ae63-4926-9a81-a74ec2f20733,041deb43-5d29-4a00-b583-260685d322a1,TerminalAction,search_snippet,"grep -n ""class \|def \|UnknownProtocol"" /flb/workspace/repo/fsspec/registry.py | head -50; echo ""---""; wc -l /flb/workspace/repo/fsspec/registry.py","[""cls: class or str"", ""if a class: fsspec-compliant implementation class (normally inherits from""]",d4b4635054c3cb7631714dfb374b46846877ce241027311ce0af07ba3a76836c
deepseek-v4-flash,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,9,f1b62fa2-28c9-401f-9211-3d41c65fd4c2,69fc2452-d0d4-4f4f-8052-032010c3cd0f,TerminalAction,explicit_read,"cd /flb/workspace/repo && grep -n ""version\|__version__"" fsspec/__init__.py | head; echo ""---""; cat fsspec/exceptions.py; echo ""---core 300-470---""; sed -n '300,470p' fsspec/core.py","[""\""target_protocol\"" not in kw"", ""and issubclass(cls, ChainedFileSystem)""]",357e49bacdb4584ea293be568182b53eb11b19b47f37aa95d9a2be733a972f6f
deepseek-v4-flash,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,34,43b121e8-c2e5-4020-ae4a-662632144fbe,6a3d3934-e5a1-4aa0-9d74-2a0d2c7bd107,TerminalAction,explicit_read,"cd /flb/workspace/repo && sed -n '60,247p' fsspec/registry.py","[""\""Azure Data Lake Storage Gen1 is retired and no longer supported. Please \"""", ""\""install adlfs and use the `az://` protocol to access Azure Blob Storage \""""]",692577d296e0d2577fc46ae1941a94683cdeff50f201516ed600be9ee38ba8af
gpt-5.6-luna,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,4,6a7e610a-1326-4438-b620-4801e6de02e7,57dce2e8-28f8-4c85-b17f-113e98657215,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/core.py,"[""\""\""\""Close all encapsulated file objects\""\""\"""", ""for f in reversed(self.fobjects):""]",3c62be7b44d7abd6c67788bb8c2442601adf6e99382cbdd6af7a48f1f9c7d761
gpt-5.6-luna,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,5,66e559bf-850e-4c3e-942a-02061472934a,d9c5a9da-c338-4d7c-a91c-05ada62436db,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/registry.py,"[""\""Azure Data Lake Storage Gen1 is retired and no longer supported. Please \"""", ""\""install adlfs and use the `az://` protocol to access Azure Blob Storage \""""]",618ec0b1f06ce1708f13c01b09d65aa9f26cf28bec3ae68135f0b41a736b48ee
glm-5.3-flash,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,3,156e4028-ffc2-4e12-80e5-c9df603ea216,15a41f55-f6a4-48d1-9289-b8eb64e818da,TerminalAction,explicit_read,"sed -n 1,240p /flb/workspace/repo/fsspec/core.py","[""\""\""\""Close all encapsulated file objects\""\""\"""", ""for f in reversed(self.fobjects):""]",bea8d01570f8f428670d6e1280236f0ca5476696bc059f09247a631e52545a75
glm-5.3-flash,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,7,0183563d-5c40-413d-b73e-982c3a120d64,826fd7d4-e04a-49cb-a150-7b728b92d195,TerminalAction,explicit_read,"grep -n ""def get_filesystem_class\|def filesystem\|def available_protocols\|def register_implementation\|def _load_builtin"" /flb/workspace/repo/fsspec/registry.py && sed -n 1,140p /flb/workspace/repo/fsspec/registry.py","[""\""Azure Data Lake Storage Gen1 is retired and no longer supported. Please \"""", ""\""install adlfs and use the `az://` protocol to access Azure Blob Storage \""""]",bbb7a10905f11601aceb59bf229a3a76b00e4df4061e9a24738ea4cab9a41d1f
qwen3.6-35b-a3b-fp8,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,6,70030e61-b9d1-46d1-9657-9d44177625b4,da142846-5e97-4d8a-a17c-20b17973db2e,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/core.py,"[""\"" paths created with ``name_function`` should \"""", ""\""sort to partition order\""""]",023f7af2130a75568eda767ed8eba7e8049df344abf37cb27016f140ac3f0a2f
qwen3.6-35b-a3b-fp8,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,7,553fe07a-b902-4380-baeb-66af607ef2de,4f2a89ed-8916-4df1-9161-e8e7cd6fdb3d,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/registry.py,"[""\""Azure Data Lake Storage Gen1 is retired and no longer supported. Please \"""", ""\""install adlfs and use the `az://` protocol to access Azure Blob Storage \""""]",80899481aba76f3374d95f1b566d5a512f28b5003586249816abdeaa06f76631
gpt-oss-120b,fsspec__url_chain_core__hard3_001,fsspec/registry.py,False,True,True,3,932d3036-236d-4527-9999-6a6219054300,67e9cd9d-3e1a-4839-bc4d-e0089a2dd4e7,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/registry.py,"[""\""Azure Data Lake Storage Gen1 is retired and no longer supported. Please \"""", ""\""install adlfs and use the `az://` protocol to access Azure Blob Storage \""""]",80899481aba76f3374d95f1b566d5a512f28b5003586249816abdeaa06f76631
gpt-oss-120b,fsspec__url_chain_core__hard3_001,fsspec/core.py,True,True,True,4,cf03451b-1b19-4bfa-b3a2-474e68004764,46fdc373-017f-40c5-bc74-9ffeadf027e1,FileEditorAction,explicit_read,/flb/workspace/repo/fsspec/core.py,"[""\"" paths created with ``name_function`` should \"""", ""\""sort to partition order\""""]",023f7af2130a75568eda767ed8eba7e8049df344abf37cb27016f140ac3f0a2f
deepseek-v4-pro,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,3,15f0fb2f-fac5-4f59-b0b5-d39fd197b359,a5d586c0-b54b-41cb-b078-a8b5cdeb20fc,TerminalAction,explicit_read,"cd /flb/workspace && cat repo/glom/__init__.py && echo ""===== CORE ====="" && cat repo/glom/core.py","[""\"" Target-spec trace (most recent last):\"","", ""self._target_spec_trace]""]",e2d1686c289f1ec39f4558ca53073a4bc0a258171aac7fa7e81aa928e6a1af0c
deepseek-v4-pro,glom__spec_eval_core__hard3_001,glom/__init__.py,False,True,False,3,15f0fb2f-fac5-4f59-b0b5-d39fd197b359,a5d586c0-b54b-41cb-b078-a8b5cdeb20fc,TerminalAction,explicit_read,"cd /flb/workspace && cat repo/glom/__init__.py && echo ""===== CORE ====="" && cat repo/glom/core.py","[""CoalesceError,"", ""UnregisteredTarget,""]",e2d1686c289f1ec39f4558ca53073a4bc0a258171aac7fa7e81aa928e6a1af0c
deepseek-v4-flash,glom__spec_eval_core__hard3_001,glom/__init__.py,False,True,False,4,102cbba0-07c6-47d5-8bad-38b34b9ded1d,a40b0e79-4b09-4f39-95e0-4bb702ccb2e2,TerminalAction,explicit_read,cd /flb/workspace/repo && wc -l glom/*.py && head -120 glom/__init__.py,"[""CoalesceError,"", ""UnregisteredTarget,""]",b6ff074f04bce95c8dd05349774061b1d5467e7f15d0c5c82148a824f990aee6
deepseek-v4-flash,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,5,fa88ae58-a5df-4663-92a4-7206f811074d,e482f02e-4027-4577-ab3c-8d5b8e78367c,FileEditorAction,explicit_read,/flb/workspace/repo/glom/core.py,"[""\"" Target-spec trace (most recent last):\"","", ""self._target_spec_trace]""]",fc7c5f0d9417e865a4a099f4dd4cc68458d5b19307155a5cffd43d6d1a3d49c7
gpt-5.6-luna,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,5,4a26eac1-1c17-448d-83d1-73f0f573d541,ee352e07-8969-4bdd-add5-8df2980897dd,FileEditorAction,explicit_read,/flb/workspace/repo/glom/core.py,"[""\"" Target-spec trace (most recent last):\"","", ""self._target_spec_trace]""]",eadd845da5b633eae74db6629eba80078302c8a6b243391d87b451a33c9a7879
gpt-5.6-luna,glom__spec_eval_core__hard3_001,glom/__init__.py,False,True,False,6,b8c8aff7-4ef6-4602-8c63-24ae43db9361,0dc5344e-3ca5-41f6-9ee2-09a697684d7d,FileEditorAction,explicit_read,/flb/workspace/repo/glom/__init__.py,"[""CoalesceError,"", ""UnregisteredTarget,""]",069582519dd5435564dd4a6955b310306dda50f230d616d7e3259f9cae47b384
glm-5.3-flash,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,6,efba3fcc-ddc2-4d79-8b70-88320dbee44b,426bd897-f252-4cbe-82ae-a38b5fa83423,TerminalAction,explicit_read,"sed -n '250,480p' /flb/workspace/repo/glom/core.py","[""\""\""\""Raised when a spec structure is malformed, e.g., when a specifier"", ""type is invalid for the current mode.\""\""\""""]",de0bf38eab0eccd91427e3099e7261f5afaf1af90858c7f54ee331ebe5d0b5d5
glm-5.3-flash,glom__spec_eval_core__hard3_001,glom/__init__.py,False,True,False,21,0737c95c-df3a-43f8-b221-b92ff0921b11,e051f03b-d1f2-4667-8704-17349faf7fac,TerminalAction,explicit_read,"sed -n '1,80p' /flb/workspace/repo/glom/__init__.py && grep -n ""def test\b\|def test_glom"" /flb/workspace/repo/glom/test/test_error.py | head","[""CoalesceError,"", ""UnregisteredTarget,""]",775180a0c9fa04da437ee078691d85531c0f7063856dd6502104fc8317ada4fd
qwen3.6-35b-a3b-fp8,glom__spec_eval_core__hard3_001,glom/__init__.py,False,True,False,6,4fb8e7fd-65d4-4db8-a7e4-8e3ed5e040f1,6d4f681d-b99c-4ff3-bef1-36f969edcb0c,FileEditorAction,explicit_read,/flb/workspace/repo/glom/__init__.py,"[""CoalesceError,"", ""UnregisteredTarget,""]",1b8a508389a095264895034d1b26391677ff1bee6d38db79295b1adfff5f444b
qwen3.6-35b-a3b-fp8,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,8,078a31ef-9819-4345-8907-9be0f12ae31a,d5bb557f-b994-41c6-b4d1-b6d2ef76f9bd,TerminalAction,explicit_read,head -200 /flb/workspace/repo/glom/core.py,"[""\"" Target-spec trace (most recent last):\"","", ""self._target_spec_trace]""]",42c40a7ae1a8afbc3fdae8b703f9124cafb21b1e7228dbb55f8e270640e2ec1d
gpt-oss-120b,glom__spec_eval_core__hard3_001,glom/core.py,True,True,False,2,1329bad6-fbdd-4328-95b6-5a1cf960210a,a95968df-e6c4-46fe-8a88-663e1d0f9954,FileEditorAction,explicit_read,/flb/workspace/repo/glom/core.py,"[""\"" Target-spec trace (most recent last):\"","", ""self._target_spec_trace]""]",317c4e35d6df350414dfa95b6df3126d158125141d124af577529c18b6875cca
deepseek-v4-pro,h11__message_parse_core__001,h11/__init__.py,False,False,True,4,e6fb7c1c-ab4e-40dd-97ca-8684701a8b3f,ae123170-2cbe-4204-8e0b-e10487c58da2,TerminalAction,explicit_read,cd /flb/workspace && cat repo/h11/__init__.py,"[""\""Connection\"","", ""\""NEED_DATA\"",""]",89a8f005002e53a803eaea78a71fc090f30eb25c2bd9c1ea88983093c6932012
